Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
947,The Pragmatic Programmer,30.42,311,User 338,5,challenging challenging insightful dense practical great clear insightful comprehensive insightful practical clear clear great insightful practical insightful clear comprehensive insightful insightful insightful dense,2020-12-09 23:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,23,['programming']
960,The Pragmatic Programmer,25.12,498,User 437,1,challenging great great challenging insightful practical dense insightful challenging challenging practical dense practical comprehensive clear dense practical,2020-10-12 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,17,['programming']
962,The Pragmatic Programmer,72.19,134,User 316,3,dense insightful comprehensive clear insightful challenging insightful challenging dense great challenging insightful insightful insightful great practical great great insightful comprehensive challenging practical dense challenging insightful dense dense practical insightful,2020-05-22 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,29,['programming']
975,The Pragmatic Programmer,51.43,450,User 472,2,clear comprehensive challenging practical dense challenging great dense great great great dense great insightful clear challenging comprehensive,2020-09-03 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,17,['programming']
980,The Pragmatic Programmer,35.86,392,User 46,5,challenging practical great practical dense great insightful practical comprehensive clear dense clear insightful insightful clear challenging great dense practical comprehensive challenging insightful dense challenging great insightful great insightful,2020-07-14 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,28,['programming']
981,The Pragmatic Programmer,59.77,334,User 4,5,comprehensive practical insightful insightful insightful practical challenging insightful dense practical insightful insightful challenging practical comprehensive challenging great clear dense clear practical challenging practical insightful comprehensive challenging great,2020-02-19 23:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,27,['programming']
982,The Pragmatic Programmer,24.34,353,User 405,5,great dense comprehensive practical comprehensive insightful clear insightful dense dense practical practical challenging challenging clear comprehensive comprehensive practical practical challenging clear,2020-09-24 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,21,['programming']
984,The Pragmatic Programmer,51.55,442,User 181,5,insightful comprehensive clear comprehensive insightful insightful insightful practical insightful challenging dense clear great insightful challenging practical practical comprehensive great dense insightful,2020-07-24 22:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,21,['programming']
985,The Pragmatic Programmer,15.91,250,User 442,4,great insightful dense insightful dense challenging comprehensive great comprehensive challenging practical insightful insightful,2020-02-04 23:00:00,Insightful discussion about The Pragmatic Programmer.,Andrew Hunt,Addison-Wesley,2010-01-01,programming,962,3.05,13,['programming']
2,Introduction to Algorithms,14.89,162,User 375,4,challenging great great clear great challenging practical insightful clear clear comprehensive,2020-08-06 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,11,['software engineering']
16,Introduction to Algorithms,33.9,74,User 46,1,comprehensive comprehensive clear clear great great challenging comprehensive great clear clear practical clear challenging clear insightful comprehensive,2020-09-11 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,17,['software engineering']
29,Introduction to Algorithms,66.56,43,User 299,4,great dense practical great insightful practical great challenging clear comprehensive insightful insightful insightful clear comprehensive practical great challenging challenging clear practical great insightful comprehensive practical,2020-03-10 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,25,['software engineering']
37,Introduction to Algorithms,26.03,266,User 254,1,clear challenging comprehensive clear challenging insightful practical great dense dense dense dense practical insightful clear clear practical dense insightful insightful practical dense insightful challenging insightful dense great,2020-07-10 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,27,['software engineering']
64,Introduction to Algorithms,51.24,337,User 188,5,dense comprehensive comprehensive clear comprehensive dense comprehensive comprehensive insightful clear comprehensive insightful dense practical great challenging challenging clear clear clear clear practical challenging,2020-02-09 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,23,['software engineering']
68,Introduction to Algorithms,63.25,249,User 453,5,challenging comprehensive clear clear dense great comprehensive comprehensive great dense dense dense comprehensive great dense dense dense challenging great comprehensive challenging insightful great,2020-11-22 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,23,['software engineering']
86,Introduction to Algorithms,21.74,120,User 428,2,great challenging comprehensive great clear dense comprehensive comprehensive,2020-07-23 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,8,['software engineering']
93,Introduction to Algorithms,42.39,308,User 442,5,dense insightful insightful great dense great insightful insightful practical clear challenging practical great insightful great clear comprehensive insightful insightful clear dense clear insightful clear challenging great challenging,2020-03-07 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,27,['software engineering']
113,Introduction to Algorithms,27.83,147,User 335,4,practical clear practical dense great comprehensive clear comprehensive,2020-01-07 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,8,['software engineering']
117,Introduction to Algorithms,36.59,425,User 367,2,dense clear comprehensive insightful insightful comprehensive great practical great great dense challenging insightful practical clear insightful challenging dense dense great,2020-08-08 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,20,['software engineering']
130,Introduction to Algorithms,53.76,118,User 335,1,comprehensive challenging clear clear insightful challenging challenging dense challenging,2020-05-14 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,9,['software engineering']
155,Introduction to Algorithms,52.08,23,User 103,5,dense insightful great insightful dense comprehensive dense comprehensive comprehensive challenging,2020-07-21 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,10,['software engineering']
156,Introduction to Algorithms,15.1,293,User 224,4,insightful practical comprehensive great challenging dense dense dense practical challenging practical,2020-07-05 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,11,['software engineering']
170,Introduction to Algorithms,73.35,247,User 408,2,clear challenging insightful clear insightful comprehensive clear great great comprehensive insightful challenging challenging dense insightful dense challenging challenging great insightful,2020-12-05 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,20,['software engineering']
178,Introduction to Algorithms,39.11,283,User 6,4,comprehensive clear insightful great great practical dense insightful clear insightful dense dense comprehensive comprehensive practical practical,2020-08-06 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,16,['software engineering']
180,Introduction to Algorithms,55.52,37,User 245,5,challenging comprehensive clear practical insightful great challenging great challenging,2020-08-01 22:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,9,['software engineering']
225,Introduction to Algorithms,53.1,108,User 453,5,challenging great challenging great practical dense clear comprehensive practical dense clear comprehensive dense practical clear clear challenging practical comprehensive challenging challenging insightful comprehensive practical dense challenging practical insightful,2020-01-23 23:00:00,Insightful discussion about Introduction to Algorithms.,Thomas H. Cormen,No Starch Press,2016-07-07,software engineering,4189,4.2,28,['software engineering']
